0,0
0.00010001,1.7712e-05
0.00020002,3.5423e-05
0.00030003,5.3134e-05
0.00040004,7.0843e-05
0.00050005,8.8551e-05
0.00060006,0.00010626
0.00070007,0.00012396
0.00080008,0.00014167
0.00090009,0.00015937
0.0010001,0.00017708
0.0011001,0.00019478
0.0012001,0.00021248
0.0013001,0.00023018
0.0014001,0.00024788
0.0015002,0.00026558
0.0016002,0.00028328
0.0017002,0.00030097
0.0018002,0.00031867
0.0019002,0.00033636
0.0020002,0.00035405
0.0021002,0.00037175
0.0022002,0.00038944
0.0023002,0.00040713
0.0024002,0.00042482
0.0025003,0.0004425
0.0026003,0.00046019
0.0027003,0.00047788
0.0028003,0.00049556
0.0029003,0.00051325
0.0030003,0.00053093
0.0031003,0.00054861
0.0032003,0.00056629
0.0033003,0.00058397
0.0034003,0.00060165
0.0035004,0.00061933
0.0036004,0.00063701
0.0037004,0.00065468
0.0038004,0.00067236
0.0039004,0.00069003
0.0040004,0.00070771
0.0041004,0.00072538
0.0042004,0.00074305
0.0043004,0.00076072
0.0044004,0.00077839
0.0045005,0.00079606
0.0046005,0.00081372
0.0047005,0.00083139
0.0048005,0.00084905
0.0049005,0.00086672
0.0050005,0.00088438
0.0051005,0.00090204
0.0052005,0.0009197
0.0053005,0.00093736
0.0054005,0.00095502
0.0055006,0.00097268
0.0056006,0.00099034
0.0057006,0.001008
0.0058006,0.0010256
0.0059006,0.0010433
0.0060006,0.001061
0.0061006,0.0010786
0.0062006,0.0010963
0.0063006,0.0011139
0.0064006,0.0011316
0.0065007,0.0011492
0.0066007,0.0011669
0.0067007,0.0011845
0.0068007,0.0012021
0.0069007,0.0012198
0.0070007,0.0012374
0.0071007,0.0012551
0.0072007,0.0012727
0.0073007,0.0012904
0.0074007,0.001308
0.0075008,0.0013256
0.0076008,0.0013433
0.0077008,0.0013609
0.0078008,0.0013785
0.0079008,0.0013962
0.0080008,0.0014138
0.0081008,0.0014314
0.0082008,0.0014491
0.0083008,0.0014667
0.0084008,0.0014843
0.0085009,0.001502
0.0086009,0.0015196
0.0087009,0.0015372
0.0088009,0.0015548
0.0089009,0.0015725
0.0090009,0.0015901
0.0091009,0.0016077
0.0092009,0.0016253
0.0093009,0.0016429
0.0094009,0.0016606
0.009501,0.0016782
0.009601,0.0016958
0.009701,0.0017134
0.009801,0.001731
0.009901,0.0017486
0.010001,0.0017663
0.010101,0.0017839
0.010201,0.0018015
0.010301,0.0018191
0.010401,0.0018367
0.010501,0.0018543
0.010601,0.0018719
0.010701,0.0018895
0.010801,0.0019071
0.010901,0.0019247
0.011001,0.0019423
0.011101,0.0019599
0.011201,0.0019775
0.011301,0.0019951
0.011401,0.0020127
0.011501,0.0020303
0.011601,0.0020479
0.011701,0.0020655
0.011801,0.0020831
0.011901,0.0021007
0.012001,0.0021183
0.012101,0.0021359
0.012201,0.0021535
0.012301,0.0021711
0.012401,0.0021887
0.012501,0.0022063
0.012601,0.0022238
0.012701,0.0022414
0.012801,0.002259
0.012901,0.0022766
0.013001,0.0022942
0.013101,0.0023118
0.013201,0.0023293
0.013301,0.0023469
0.013401,0.0023645
0.013501,0.0023821
0.013601,0.0023997
0.013701,0.0024172
0.013801,0.0024348
0.013901,0.0024524
0.014001,0.00247
0.014101,0.0024875
0.014201,0.0025051
0.014301,0.0025227
0.014401,0.0025402
0.014501,0.0025578
0.014601,0.0025754
0.014701,0.0025929
0.014801,0.0026105
0.014901,0.0026281
0.015002,0.0026456
0.015102,0.0026632
0.015202,0.0026808
0.015302,0.0026983
0.015402,0.0027159
0.015502,0.0027334
0.015602,0.002751
0.015702,0.0027686
0.015802,0.0027861
0.015902,0.0028037
0.016002,0.0028212
0.016102,0.0028388
0.016202,0.0028563
0.016302,0.0028739
0.016402,0.0028914
0.016502,0.002909
0.016602,0.0029265
0.016702,0.0029441
0.016802,0.0029616
0.016902,0.0029792
0.017002,0.0029967
0.017102,0.0030142
0.017202,0.0030318
0.017302,0.0030493
0.017402,0.0030669
0.017502,0.0030844
0.017602,0.0031019
0.017702,0.0031195
0.017802,0.003137
0.017902,0.0031545
0.018002,0.0031721
0.018102,0.0031896
0.018202,0.0032071
0.018302,0.0032247
0.018402,0.0032422
0.018502,0.0032597
0.018602,0.0032773
0.018702,0.0032948
0.018802,0.0033123
0.018902,0.0033298
0.019002,0.0033474
0.019102,0.0033649
0.019202,0.0033824
0.019302,0.0033999
0.019402,0.0034174
0.019502,0.003435
0.019602,0.0034525
0.019702,0.00347
0.019802,0.0034875
0.019902,0.003505
0.020002,0.0035225
0.020102,0.00354
0.020202,0.0035576
0.020302,0.0035751
0.020402,0.0035926
0.020502,0.0036101
0.020602,0.0036276
0.020702,0.0036451
0.020802,0.0036626
0.020902,0.0036801
0.021002,0.0036976
0.021102,0.0037151
0.021202,0.0037326
0.021302,0.0037501
